Mighty Joe Young	0	1	3	0	1	5
Erik the Viking	0	1	4	0	0	5
Queen Margot (Reine Margot, La)	0	1	4	0	0	5
Police Academy 5: Assignment: Miami Beach	1	0	1	2	1	5
Dreamgirls	0	2	3	0	0	5
Silverado	0	3	1	1	0	5
Lifeforce	0	1	2	1	1	5
Hitchcock	0	4	1	0	0	5
Celebrity	0	1	3	0	1	5
Mr. Wrong	1	1	0	0	3	5
Hansel & Gretel: Witch Hunters	1	1	2	0	1	5
Nashville	1	1	3	0	0	5
Trial, The (Procès, Le)	5	0	0	0	0	5
The Greatest Showman	1	1	2	0	1	5
Stardust Memories	2	2	0	0	1	5
Them!	1	3	1	0	0	5
Jack the Giant Slayer	0	1	2	0	2	5
Six-String Samurai	1	3	0	1	0	5
Presumed Innocent	2	2	1	0	0	5
Butcher's Wife, The	0	2	2	1	0	5
Place Beyond the Pines, The	0	3	2	0	0	5
Seventh Sign, The	0	1	2	2	0	5
Hero	0	0	4	0	1	5
Pain & Gain	1	1	2	1	0	5
Ghosts of Mars	1	0	3	0	1	5
Paper Moon	0	4	1	0	0	5
Suspicion	2	2	1	0	0	5
Last Tango in Paris (Ultimo tango a Parigi)	3	2	0	0	0	5
54	0	0	1	3	1	5
Duel	0	2	3	0	0	5
Wrongfully Accused	0	1	2	1	1	5
Hollywoodland	0	2	3	0	0	5
Gia	0	4	1	0	0	5
Don't Say a Word	0	1	2	1	1	5
Attack of the Killer Tomatoes!	0	0	3	1	1	5
Joy Ride	1	2	1	0	1	5
Best Offer, The (Migliore offerta, La)	3	1	1	0	0	5
Half Nelson	1	3	1	0	0	5
Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau)	1	2	2	0	0	5
Red 2	0	3	1	1	0	5
Grown Ups 2	2	1	1	1	0	5
Riddick	0	3	2	0	0	5
Swing Kids	2	0	3	0	0	5
Riding in Cars with Boys	0	2	3	0	0	5
Newsies	1	1	0	3	0	5
Journey of Natty Gann, The	0	3	2	0	0	5
Fandango	1	1	3	0	0	5
Tender Mercies	0	4	0	0	1	5
Topo, El	2	2	0	1	0	5
Who Killed the Electric Car?	0	4	1	0	0	5
Babes in Toyland	0	3	1	0	1	5
Omen, The	0	0	3	2	0	5
Child's Play 3	0	0	2	1	2	5
Halloween II	0	0	2	3	0	5
Out Cold	0	2	2	1	0	5
Swimming Pool	1	2	2	0	0	5
Big Bully	0	0	3	0	2	5
Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A)	0	0	1	4	0	5
Noah	1	1	1	1	1	5
Beastmaster, The	1	0	1	3	0	5
Little Women	1	4	0	0	0	5
Fair Game	0	0	0	4	1	5
Slither	0	2	2	1	0	5
Madeline	0	1	2	1	1	5
Sex Tape	0	1	3	1	0	5
French Twist (Gazon maudit)	1	1	2	1	0	5
Purge: Anarchy, The	1	1	2	1	0	5
Akeelah and the Bee	1	3	1	0	0	5
Giver, The	1	0	1	1	2	5
Moscow on the Hudson	0	1	4	0	0	5
Let's Be Cops	0	2	3	0	0	5
Isle of Dogs	1	3	0	1	0	5
Jimmy Neutron: Boy Genius	0	2	3	0	0	5
King of New York	1	3	1	0	0	5
Palmetto	0	1	3	0	1	5
Two if by Sea	0	0	2	2	1	5
Deep Rising	0	1	1	2	1	5
Shooting Fish	2	2	1	0	0	5
Running Scared	0	2	3	0	0	5
Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La)	2	2	1	0	0	5
When a Stranger Calls	0	0	0	2	3	5
For Richer or Poorer	0	2	1	2	0	5
Mad City	0	0	1	4	0	5
Penguins of Madagascar	1	3	1	0	0	5
Alien: Covenant	0	2	1	2	0	5
Another 48 Hrs.	0	2	2	1	0	5
Still Alice	1	3	1	0	0	5
Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown)	1	2	2	0	0	5
Ulee's Gold	1	3	1	0	0	5
Tristan & Isolde	1	2	2	0	0	5
Funny Games	1	3	0	0	1	5
My Own Private Idaho	2	2	1	0	0	5
District 13 (Banlieue 13)	1	4	0	0	0	5
Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi)	2	2	1	0	0	5
Wild	0	3	1	0	1	5
Slackers	0	2	0	2	1	5
New World, The	0	3	1	0	1	5
Birthday Girl	0	1	2	2	0	5
Big Fat Liar	1	1	2	1	0	5
Vanya on 42nd Street	2	2	1	0	0	5
Into the Woods	0	2	2	0	1	5
Three Burials of Melquiades Estrada, The	2	3	0	0	0	5
Wild America	0	0	4	0	1	5
Cat in the Hat, The	0	0	3	1	1	5
Hart's War	0	2	2	1	0	5
Taken 3	2	0	0	1	2	5
Pillow Book, The	0	1	1	2	1	5
Inventing the Abbotts	0	2	2	1	0	5
Selena	0	2	1	2	0	5
Booty Call	1	1	0	1	2	5
Fantastic Four	0	0	2	2	1	5
Prefontaine	0	4	0	1	0	5
Marvin's Room	0	2	2	1	0	5
Tin Men	0	1	3	1	0	5
Radio	1	4	0	0	0	5
Joyeux Noël (Merry Christmas)	1	3	1	0	0	5
Whisper of the Heart (Mimi wo sumaseba)	2	2	1	0	0	5
Prime	0	1	2	2	0	5
Crucible, The	1	3	1	0	0	5
The Wedding Ringer	2	1	2	0	0	5
Legend of Zorro, The	0	2	2	1	0	5
Fog, The	0	1	1	1	2	5
Preacher's Wife, The	1	1	3	0	0	5
Victoria	1	4	0	0	0	5
War, The	0	2	3	0	0	5
Until the End of the World (Bis ans Ende der Welt)	0	2	1	1	1	5
Greatest Game Ever Played, The	0	3	2	0	0	5
Diva	0	4	1	0	0	5
Paris Is Burning	3	2	0	0	0	5
Passion Fish	1	2	1	1	0	5
Human Nature	0	4	1	0	0	5
Baby-Sitters Club, The	0	1	3	1	0	5
Howling, The	0	2	1	2	0	5
Fog, The	0	2	0	2	1	5
Regarding Henry	0	4	1	0	0	5
13 Hours	1	2	1	1	0	5
Looking for Richard	0	5	0	0	0	5
PCU	0	1	2	2	0	5
Grizzly Man	0	5	0	0	0	5
To Gillian on Her 37th Birthday	0	0	2	3	0	5
Freeway	2	0	2	0	1	5
Joy	1	1	3	0	0	5
Sleeping with the Enemy	0	2	1	1	1	5
Stealth	0	0	4	1	0	5
Shaggy Dog, The	0	1	3	1	0	5
Agent Cody Banks	0	0	1	3	1	5
Pollyanna	1	0	3	0	1	5
Chamber, The	0	4	0	1	0	5
Maximum Risk	1	1	1	1	1	5
The Boss Baby	2	2	0	1	0	5
Meet John Doe	0	5	0	0	0	5
Edukators, The (Die Fetten Jahre sind vorbei)	2	3	0	0	0	5
Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers)	2	0	3	0	0	5
Sorry, Wrong Number	1	4	0	0	0	5
First Kid	0	0	2	2	1	5
Lovely & Amazing	1	1	1	2	0	5
Pumpkin	0	2	2	1	0	5
Larger Than Life	0	1	2	2	0	5
Solo: A Star Wars Story	1	3	1	0	0	5
Great White Hype, The	0	0	4	0	1	5
xXx: State of the Union	0	0	2	3	0	5
Stuart Little 2	1	0	2	1	1	5
Feeling Minnesota	0	0	4	1	0	5
Millennium Actress (Sennen joyû)	1	3	1	0	0	5
Trip to the Moon, A (Voyage dans la lune, Le)	1	2	2	0	0	5
Eddie	0	1	3	1	0	5
Beethoven's 2nd	0	0	1	2	2	5
Down and Out in Beverly Hills	1	0	3	1	0	5
Babette's Feast (Babettes gæstebud)	3	2	0	0	0	5
Thesis (Tesis)	2	1	2	0	0	5
Pink Panther Strikes Again, The	0	3	2	0	0	5
Ed	1	1	1	0	2	5
Neighbors 2: Sorority Rising	1	0	2	1	1	5
Princess Caraboo	0	1	3	0	1	5
Wasabi	1	2	2	0	0	5
Threesome	1	1	2	1	0	5
Bloody Sunday	0	3	2	0	0	5
Melinda and Melinda	0	2	3	0	0	5
Knockaround Guys	0	0	4	1	0	5
Rules of Attraction, The	2	1	1	1	0	5
Captain Fantastic	5	0	0	0	0	5
Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le)	3	2	0	0	0	5
Don't Breathe	0	3	2	0	0	5
House of the Spirits, The	0	3	1	1	0	5
Casino Royale	0	1	1	3	0	5
Medallion, The	1	1	1	0	2	5
Santa Clause 2, The	0	0	4	0	1	5
Geronimo: An American Legend	0	0	4	1	0	5
For Love or Money	0	1	2	2	0	5
Friday After Next	0	1	1	2	1	5
Quiet American, The	1	3	1	0	0	5
Police Academy: Mission to Moscow	0	0	0	1	4	5
Garfield: The Movie	1	0	1	1	2	5
Memories of Murder (Salinui chueok)	4	1	0	0	0	5
Visitor Q (Bizita Q)	1	2	1	0	1	5
Purple Rain	0	2	2	1	0	5
Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro)	1	3	0	1	0	5
Jin Roh: The Wolf Brigade (Jin-Rô)	1	2	2	0	0	5
Taxi	1	1	2	1	0	5
Tokyo Godfathers	1	3	1	0	0	5
Au revoir les enfants	2	3	0	0	0	5
Broadway Danny Rose	1	4	0	0	0	5
Tremors II: Aftershocks	0	2	1	1	1	5
Wages of Fear, The (Salaire de la peur, Le)	0	4	0	0	1	5
China Syndrome, The	0	5	0	0	0	5
Babylon 5: In the Beginning	0	3	0	1	1	5
Outfoxed: Rupert Murdoch's War on Journalism	1	2	1	0	1	5
Max	0	1	3	1	0	5
Dickie Roberts: Former Child Star	0	1	2	1	1	5
Funny Thing Happened on the Way to the Forum, A	1	1	2	1	0	5
Ring Two, The	0	1	1	3	0	5
National Security	0	1	1	3	0	5
Blink	0	1	4	0	0	5
Bill Cosby, Himself	2	2	1	0	0	5
CB4 - The Movie	0	3	0	1	1	5
Open Water	1	1	1	0	2	5
Forgotten, The	0	1	2	2	0	5
Manchester by the Sea	1	2	0	1	1	5
Dirty Dancing: Havana Nights	1	1	3	0	0	5
Judgment at Nuremberg	1	2	2	0	0	5
Love Me If You Dare (Jeux d'enfants)	3	0	2	0	0	5
Cry-Baby	1	3	1	0	0	5
Sympathy for Mr. Vengeance (Boksuneun naui geot)	1	2	2	0	0	5
Hearts of Darkness: A Filmmakers Apocalypse	0	5	0	0	0	5
Leprechaun	0	2	0	2	1	5
Straw Dogs	1	4	0	0	0	5
Deep Red (Profondo rosso)	0	2	2	0	1	5
Faster Pussycat! Kill! Kill!	2	1	1	1	0	5
Music Man, The	1	4	0	0	0	5
Australia	1	1	2	1	0	5
Pumpkinhead	0	1	1	2	1	5
Gomorrah (Gomorra)	2	1	1	1	0	5
Wallace and Gromit in 'A Matter of Loaf and Death'	2	1	2	0	0	5
Cecil B. DeMented	1	2	1	1	0	5
F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion)	0	0	2	3	0	5
Revolutionary Road	1	2	2	0	0	5
Godzilla 2000 (Gojira ni-sen mireniamu)	0	1	0	3	1	5
Shane	1	4	0	0	0	5
Inkheart	0	3	2	0	0	5
Assault on Precinct 13	1	2	2	0	0	5
Coming Home	0	3	1	1	0	5
Hamlet	1	3	1	0	0	5
Departures (Okuribito)	3	1	1	0	0	5
Funny People	0	5	0	0	0	5
Waltz with Bashir (Vals im Bashir)	0	2	3	0	0	5
Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom)	1	3	1	0	0	5
Porky's Revenge	0	0	2	1	2	5
Farinelli: il castrato	0	4	0	1	0	5
Magnum Force	2	1	1	1	0	5
Get Carter	0	1	2	1	1	5
In the Loop	2	3	0	0	0	5
Pirate Radio	2	2	0	0	1	5
Benji	2	1	1	1	0	5
Monsieur Verdoux	1	3	1	0	0	5
Antichrist	1	2	2	0	0	5
Anchors Aweigh	0	4	0	0	1	5
My Science Project	1	0	1	2	0	4
Mr. Bean's Holiday	0	1	2	1	0	4
Air Bud	0	0	3	0	1	4
Mommie Dearest	0	1	3	0	0	4
Woman in Red, The	0	0	2	2	0	4
Heidi	0	0	3	0	1	4
Rookie of the Year	0	0	3	0	1	4
Dr. T and the Women	0	0	1	3	0	4
Little Giants	0	1	1	2	0	4
Crazies, The	1	2	0	1	0	4
Darkness Falls	0	0	1	3	0	4
Ten Commandments, The	1	2	1	0	0	4
Funny Games U.S.	3	1	0	0	0	4
Trial and Error	0	0	2	1	1	4
It Follows	2	1	1	0	0	4
8 Heads in a Duffel Bag	0	3	0	0	1	4
Woman on Top	0	0	1	2	1	4
Circus, The	2	2	0	0	0	4
Love Guru, The	0	1	1	1	1	4
Closet, The (Placard, Le)	1	1	1	1	0	4
Thing from Another World, The	0	3	1	0	0	4
Girl Who Played with Fire, The (Flickan som lekte med elden)	2	2	0	0	0	4
Breakfast on Pluto	0	4	0	0	0	4
Safe House	0	3	1	0	0	4
Gridlock'd	0	2	2	0	0	4
Zathura	0	2	2	0	0	4
Penelope	1	2	0	1	0	4
Murder at 1600	0	1	2	0	1	4
Away from Her	1	1	2	0	0	4
Project Almanac	1	2	1	0	0	4
Wolf Creek	0	3	0	1	0	4
Wild Strawberries (Smultronstället)	2	0	2	0	0	4
Louis C.K.: Live at The Comedy Store	3	0	1	0	0	4
Brooklyn	2	1	0	1	0	4
Derailed	0	2	2	0	0	4
Millions	0	2	2	0	0	4
Alamo, The	0	2	2	0	0	4
Buena Vista Social Club	2	2	0	0	0	4
Last Unicorn, The	2	0	1	1	0	4
Citizen Ruth	2	1	1	0	0	4
Oh, God!	0	1	1	1	1	4
Scooby-Doo 2: Monsters Unleashed	0	0	2	2	0	4
Trekkies	1	2	0	0	1	4
Taking Lives	0	2	2	0	0	4
Marked for Death	0	0	1	2	1	4
Eddie Murphy Delirious	2	2	0	0	0	4
Manderlay	1	3	0	0	0	4
Jonestown: The Life and Death of Peoples Temple	1	2	1	0	0	4
Bug	0	3	0	0	1	4
Taxi 2	2	1	1	0	0	4
Temple Grandin	3	1	0	0	0	4
When in Rome	0	1	1	1	1	4
Black Mirror: White Christmas	3	1	0	0	0	4
Just One of the Guys	0	1	1	2	0	4
Stay	0	3	0	0	1	4
House of the Dead, The	0	0	0	1	3	4
Vera Drake	0	2	1	0	1	4
Tower Heist	1	1	2	0	0	4
Kissing Jessica Stein	1	2	0	0	1	4
Man Who Fell to Earth, The	2	2	0	0	0	4
North Country	0	3	1	0	0	4
Elizabethtown	0	3	1	0	0	4
Cashback	1	0	3	0	0	4
Taking of Pelham One Two Three, The	2	2	0	0	0	4
Mirror Has Two Faces, The	1	1	1	1	0	4
In Her Shoes	0	2	1	1	0	4
Smokey and the Bandit II	0	1	0	2	1	4
Hot Tub Time Machine 2	0	1	2	1	0	4
No Direction Home: Bob Dylan	3	1	0	0	0	4
Smokey and the Bandit III	0	0	0	3	1	4
Shame	1	2	1	0	0	4
Sorority Boys	0	0	3	1	0	4
Clockstoppers	0	0	1	3	0	4
Seed of Chucky (Child's Play 5)	0	0	1	2	1	4
April Fool's Day	0	0	0	2	2	4
Amityville II: The Possession	0	0	0	2	2	4
Prophet, A (Un Prophète)	1	3	0	0	0	4
Paris, Texas	0	2	2	0	0	4
Hostel: Part II	0	1	1	1	1	4
Midnight Special	0	0	2	2	0	4
Brokedown Palace	1	1	1	0	1	4
Leatherheads	0	0	3	0	1	4
A Quiet Place	1	1	0	1	1	4
Paul Blart: Mall Cop 2	0	2	1	1	0	4
Breathless	0	0	1	2	1	4
San Andreas	0	0	2	1	1	4
Gigantic (A Tale of Two Johns)	2	1	1	0	0	4
Carnage	2	1	1	0	0	4
Youth	0	2	2	0	0	4
Haunted Honeymoon	0	0	0	3	1	4
We Need to Talk About Kevin	0	4	0	0	0	4
In Cold Blood	0	3	1	0	0	4
Independence Day: Resurgence	0	0	3	1	0	4
The Good Dinosaur	1	1	1	0	1	4
It's Complicated	0	2	0	2	0	4
Damien: Omen II	0	2	1	0	1	4
Von Ryan's Express	0	4	0	0	0	4
Why We Fight	0	3	0	1	0	4
Man on the Train (Homme du train, L')	1	3	0	0	0	4
Thing, The	1	2	0	1	0	4
Death Wish	0	1	2	1	0	4
Universal Soldier: The Return	1	0	1	1	1	4
Book of Shadows: Blair Witch 2	0	0	1	0	3	4
Death at a Funeral	0	2	2	0	0	4
Confessions of a Teenage Drama Queen	0	0	2	2	0	4
The Diary of Anne Frank	1	3	0	0	0	4
Welcome to Mooseport	0	2	2	0	0	4
Skin I Live In, The (La piel que habito)	2	0	0	1	1	4
Amy	0	3	1	0	0	4
Microcosmos (Microcosmos: Le peuple de l'herbe)	1	3	0	0	0	4
Christmas Carol, A	0	3	0	1	0	4
Outside Providence	1	1	1	1	0	4
Willard	0	1	1	1	1	4
Saturn 3	1	0	2	1	0	4
Smurfs, The	0	0	1	2	1	4
Fist of Legend (Jing wu ying xiong)	2	0	1	0	1	4
Guard, The	0	3	1	0	0	4
Shall We Dance	2	2	0	0	0	4
Away We Go	0	2	2	0	0	4
Jakob the Liar	0	0	2	1	1	4
Zookeeper	1	0	2	0	1	4
The Gift	1	2	0	0	1	4
You Got Served	0	1	1	1	1	4
Beautiful Thing	2	2	0	0	0	4
Boat Trip	0	1	0	3	0	4
Psycho II	0	0	2	2	0	4
Dead Snow (Død snø)	1	3	0	0	0	4
Sanjuro (Tsubaki Sanjûrô)	3	1	0	0	0	4
Skeleton Key, The	0	1	3	0	0	4
Beginners	0	4	0	0	0	4
Angel Eyes	0	0	1	2	1	4
Call Me by Your Name	1	2	1	0	0	4
Doctor Who: The Waters of Mars	2	1	1	0	0	4
11:14	0	3	1	0	0	4
Summer Rental	0	1	1	1	1	4
View from the Top	0	0	3	1	0	4
	1	1	2	0	0	4
Perfect Score, The	0	1	2	1	0	4
Water for Elephants	0	3	1	0	0	4
Must Love Dogs	0	0	2	1	1	4
Big Bounce, The	0	0	2	1	1	4
Halloween	0	2	2	0	0	4
Luzhin Defence, The	0	2	2	0	0	4
Andalusian Dog, An (Chien andalou, Un)	2	2	0	0	0	4
Dying Young	1	2	0	1	0	4
Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)	2	1	1	0	0	4
Man Without a Past, The (Mies vailla menneisyyttä)	0	4	0	0	0	4
13 Assassins (Jûsan-nin no shikaku)	2	1	1	0	0	4
It Takes Two	0	0	2	1	1	4
Hustle & Flow	0	4	0	0	0	4
Hobo with a Shotgun	0	0	2	2	0	4
Fury	2	1	0	0	1	4
Suicide Club (Jisatsu saakuru)	0	1	3	0	0	4
Demolition	0	2	1	1	0	4
Cool World	0	0	2	2	0	4
The Night Before	2	2	0	0	0	4
Once Bitten	0	1	1	2	0	4
Bad Seed, The	0	4	0	0	0	4
Fitzcarraldo	1	0	3	0	0	4
Silent Running	0	0	3	0	1	4
Bad Company	0	2	0	2	0	4
X-Files: I Want to Believe, The	0	1	3	0	0	4
My Man Godfrey	2	1	0	1	0	4
Divine Secrets of the Ya-Ya Sisterhood	0	2	1	1	0	4
Me and You and Everyone We Know	1	2	1	0	0	4
Hotel Transylvania 2	0	2	1	1	0	4
Battle: Los Angeles	0	1	1	1	1	4
Land of the Dead	1	1	1	0	1	4
Tekkonkinkreet (Tekkon kinkurîto)	3	1	0	0	0	4
Hall Pass	0	1	3	0	0	4
Better Luck Tomorrow	1	3	0	0	0	4
Mechanic, The	1	1	2	0	0	4
Losing Isaiah	1	1	1	1	0	4
Cheech & Chong's The Corsican Brothers	0	0	0	1	3	4
To Have and Have Not	1	2	1	0	0	4
The Big Sick	1	2	1	0	0	4
Men at Work	0	0	3	1	0	4
Orphan	0	2	1	1	0	4
Relic, The	1	1	0	1	1	4
T2: Trainspotting	0	4	0	0	0	4
Camp Nowhere	0	1	2	0	1	4
Sure Thing, The	0	4	0	0	0	4
Good Luck Chuck	1	0	3	0	0	4
House Arrest	0	2	2	0	0	4
Lust, Caution (Se, jie)	0	4	0	0	0	4
Three to Tango	0	1	2	1	0	4
Kong: Skull Island	0	2	1	1	0	4
Incredibles 2	0	2	1	0	1	4
Doctor Who: Planet of the Dead	1	1	1	0	1	4
Partly Cloudy	3	1	0	0	0	4
Adam's Rib	3	1	0	0	0	4
Monster-in-Law	0	0	3	1	0	4
Where Eagles Dare	2	1	1	0	0	4
Doctor Who: The Next Doctor	1	0	2	0	1	4
Doctor Who: The Runaway Bride	2	1	1	0	0	4
Music of the Heart	0	2	1	1	0	4
Say It Isn't So	0	0	2	1	1	4
Owning Mahowny	0	3	1	0	0	4
Diabolique (Les diaboliques)	1	2	0	0	1	4
How to Be Single	1	0	3	0	0	4
My Wife is an Actress (Ma Femme est une Actrice)	2	0	2	0	0	4
Sex and Lucia (Lucía y el sexo)	2	0	2	0	0	4
I Shot Andy Warhol	0	2	2	0	0	4
They Shoot Horses, Don't They?	0	2	1	1	0	4
Creepshow 2	0	1	2	1	0	4
Repossessed	0	1	1	1	1	4
On the Town	1	2	1	0	0	4
Porky's II: The Next Day	0	0	1	1	2	4
Cinemania	1	3	0	0	0	4
Dragnet	0	0	3	1	0	4
Secret World of Arrietty, The (Kari-gurashi no Arietti)	0	3	1	0	0	4
Visitors, The (Visiteurs, Les)	1	3	0	0	0	4
Dirty Grandpa	0	1	2	1	0	4
Tokyo Story (Tôkyô monogatari)	0	2	1	0	1	4
Legal Eagles	0	1	1	2	0	4
Eyes of Laura Mars	0	2	2	0	0	4
Necessary Roughness	0	0	3	1	0	4
Solo	0	1	0	1	2	4
Alphaville (Alphaville, une étrange aventure de Lemmy Caution)	2	1	1	0	0	4
The Brothers Grimsby	0	1	3	0	0	4
10	1	2	0	1	0	4
Boondock Saints II: All Saints Day, The	1	2	0	0	1	4
Rollerball	1	1	2	0	0	4
Sunshine Cleaning	0	3	0	1	0	4
Possession	1	1	2	0	0	4
Moll Flanders	1	0	2	0	1	4
Kung Fu Panda: Secrets of the Furious Five	0	2	1	0	1	4
Hunt for the Wilderpeople	3	1	0	0	0	4
Girl 6	0	1	2	1	0	4
Time After Time	0	4	0	0	0	4
Sing	0	3	1	0	0	4
Man Who Planted Trees, The (Homme qui plantait des arbres, L')	3	1	0	0	0	4
Theodore Rex	0	0	2	1	1	4
Girl on the Bridge, The (Fille sur le pont, La)	1	3	0	0	0	4
Freejack	0	0	0	4	0	4
Kiss of the Spider Woman	1	2	1	0	0	4
I Saw the Devil (Akmareul boatda)	1	2	1	0	0	4
Anatomy of a Murder	0	4	0	0	0	4
Seven Brides for Seven Brothers	2	0	2	0	0	4
Farscape: The Peacekeeper Wars	0	3	0	1	0	4
Ballad of Jack and Rose, The	0	1	3	0	0	4
Jeremiah Johnson	2	1	1	0	0	4
Alfie	0	2	2	0	0	4
Candyman: Farewell to the Flesh	0	1	2	1	0	4
Sex Drive	1	2	0	1	0	4
Irma la Douce	1	1	2	0	0	4
Knockin' on Heaven's Door	2	2	0	0	0	4
Celluloid Closet, The	1	2	1	0	0	4
Punchline	0	0	2	2	0	4
Andre	0	0	2	1	1	4
Spanking the Monkey	0	1	3	0	0	4
Gray's Anatomy	0	3	1	0	0	4
Beverly Hills Chihuahua	0	1	0	2	1	4
Get Over It	0	1	1	2	0	4
Widow of St. Pierre, The (Veuve de Saint-Pierre, La)	2	1	1	0	0	4
Kagemusha	2	2	0	0	0	4
Hud	0	4	0	0	0	4
Lizzie McGuire Movie, The	1	0	2	1	0	4
Carnival of Souls	1	2	1	0	0	4
Ice Princess	1	1	2	0	0	4
Valmont	1	2	1	0	0	4
Nothing to Lose	0	3	0	1	0	4
McCabe & Mrs. Miller	1	2	1	0	0	4
Joint Security Area (Gongdong gyeongbi guyeok JSA)	2	1	1	0	0	4
Synecdoche, New York	0	3	0	1	0	4
White Oleander	0	2	0	1	1	4
Alice Through the Looking Glass	0	0	2	1	1	4
New York, I Love You	1	2	1	0	0	4
Ruby in Paradise	0	2	2	0	0	4
Road to Wellville, The	0	0	2	2	0	4
Central Intelligence	1	2	1	0	0	4
Radioland Murders	0	2	2	0	0	4
Made of Honor	0	1	3	0	0	4
River, The	0	2	2	0	0	4
Puppet Masters, The	0	1	2	1	0	4
Places in the Heart	1	3	0	0	0	4
Ride with the Devil	1	2	1	0	0	4
Nerve	0	0	3	1	0	4
American, The	0	2	1	0	1	4
Blow Out	0	4	0	0	0	4
U2: Rattle and Hum	0	3	0	0	1	4
Lightning Jack	1	0	0	2	1	4
Judgment Night	0	0	1	3	0	4
Cove, The	1	3	0	0	0	4
Helvetica	0	2	2	0	0	4
Night Watch (Nochnoy dozor)	1	1	1	1	0	4
Valerian and the City of a Thousand Planets	1	0	1	2	0	4
Head Over Heels	0	0	3	1	0	4
Topsy-Turvy	1	2	1	0	0	4
Sleepaway Camp	0	1	1	1	1	4
Carnal Knowledge	0	2	2	0	0	4
Max Dugan Returns	0	0	2	2	0	4
But I'm a Cheerleader	0	2	0	1	1	4
Go Fish	0	1	2	0	1	4
Femme Fatale	0	2	2	0	0	4
Little Children	1	2	1	0	0	4
Less Than Zero	0	2	2	0	0	4
American Outlaws	0	1	1	0	2	4
Session 9	0	3	1	0	0	4
Captain Corelli's Mandolin	0	2	2	0	0	4
Admission	0	1	2	1	0	4
Wolf Children (Okami kodomo no ame to yuki)	1	2	1	0	0	4
Jaws: The Revenge	0	0	0	1	3	4
Host, The	1	1	0	0	2	4
Mr. Saturday Night	0	1	2	1	0	4
Class	1	1	1	1	0	4
Fresh	2	1	0	1	0	4
Happy Accidents	1	3	0	0	0	4
Guardian, The	0	1	3	0	0	4
We're No Angels	0	0	3	1	0	4
Nothing But Trouble	0	0	3	1	0	4
Toy Soldiers	0	1	1	2	0	4
House Party 2	0	0	0	0	4	4
The Emperor's Club	1	3	0	0	0	4
Chocolat	1	2	0	0	1	4
Mr. & Mrs. Smith	0	1	3	0	0	4
O	0	3	1	0	0	4
Basket Case	0	1	1	2	0	4
For Your Consideration	0	1	1	2	0	4
Haiku Tunnel	0	1	2	1	0	4
Weekend at Bernie's II	0	0	0	3	1	4
Saboteur	1	2	1	0	0	4
21 and Over	1	1	2	0	0	4
Easy Money	1	2	0	1	0	4
Identity Thief	1	1	0	2	0	4
Wrong Man, The	0	2	0	2	0	4
Duchess, The	1	1	1	1	0	4
Marnie	1	2	1	0	0	4
13 Ghosts	1	0	3	0	0	4
Way, Way Back, The	0	2	1	1	0	4
Jonah Hex	0	0	0	4	0	4
Eight Crazy Nights (Adam Sandler's Eight Crazy Nights)	0	0	1	1	2	4
Operation Petticoat	0	2	1	0	1	4
Wind That Shakes the Barley, The	0	4	0	0	0	4
Wicker Man, The	0	0	0	1	3	4
Play Misty for Me	0	3	1	0	0	4
Vanishing, The	0	0	2	2	0	4
Gods and Monsters	1	3	0	0	0	4
Supernova	0	1	0	1	2	4
Hitcher, The	0	3	1	0	0	4
Velvet Goldmine	0	2	2	0	0	4
Hudson Hawk	1	0	1	2	0	4
Twilight Saga: Breaking Dawn - Part 2, The	0	0	1	2	1	4
Purge, The	0	2	2	0	0	4
Return to Paradise	0	0	3	0	1	4
Way We Were, The	0	3	1	0	0	4
Buried	0	3	1	0	0	4
I Spit on Your Grave (Day of the Woman)	0	1	2	0	1	4
Summer School	0	0	2	2	0	4
Gifted	1	3	0	0	0	4
Painted Veil, The	2	1	1	0	0	4
Lincoln	3	1	0	0	0	4
Carnosaur	0	0	1	2	1	4
Observe and Report	1	0	1	1	1	4
Low Down Dirty Shame, A	0	1	1	1	1	4
Step Up	1	1	1	1	0	4
House II: The Second Story	0	1	0	0	3	4
Spriggan (Supurigan)	1	1	2	0	0	4
Sharknado	0	0	2	1	1	4
Zulu	2	0	2	0	0	4
Blue Jasmine	1	0	3	0	0	4
Louis C.K.: Oh My God	2	1	1	0	0	4
Smurfs 2, The	0	1	0	2	1	4
Wild Bill	0	1	2	1	0	4
Can't Buy Me Love	0	2	2	0	0	4
Freedom Writers	1	2	1	0	0	4
Autumn Sonata (Höstsonaten)	3	1	0	0	0	4
Needful Things	0	0	0	4	0	4
Scoop	1	1	2	0	0	4
To Do List, The	0	1	1	2	0	4
Nebraska	2	2	0	0	0	4
